job_url_hyper,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
"<a href=""https://www.indeed.com/viewjob?jk=59cef7b579f04447"">https://www.indeed.com/viewjob?jk=59cef7b579f04447</a>",indeed,Data Processor,Benefit Funds Office,,"New York, NY, USA",fulltime,2023-10-13,hourly,25,25,USD,True,0,,,Ability to accurately and timely enter large volume of detailed data into a system. We are seeking a Data Entry Specialist with our Contracts and Contributions…
"<a href=""https://www.indeed.com/viewjob?jk=6537b4271d278fe6"">https://www.indeed.com/viewjob?jk=6537b4271d278fe6</a>",indeed,Fashion Consultant,Jeeves of New York,,"New York, NY, USA",fulltime,2023-05-11,hourly,19,21,USD,False,0,,,"Jeeves of New York is a small business in luxury dry cleaning in New York, NY. Great Management and Co-Workers."
"<a href=""https://www.indeed.com/viewjob?jk=3cfcffc6cdb6e877"">https://www.indeed.com/viewjob?jk=3cfcffc6cdb6e877</a>",indeed,Machine Learning Engineer,Bloomberg,,"New York, NY, USA",,2023-11-03,yearly,165000,260000,USD,False,0,,,Familiarity with SQL and NoSQL data modeling and exploratory data visualization. If the idea of applying technology and information retrieval techniques to…
"<a href=""https://www.indeed.com/viewjob?jk=cd85b8192c6749e4"">https://www.indeed.com/viewjob?jk=cd85b8192c6749e4</a>",indeed,Data Analyst,Ramaz School,,"New York, NY, USA",fulltime,2022-07-05,yearly,65000,75000,USD,False,0,,,"Analyze, audit and modify data to assure data quality. Assure data integrity through analysis and modification of data during and after migration."
"<a href=""https://www.indeed.com/viewjob?jk=2abf752f80f27027"">https://www.indeed.com/viewjob?jk=2abf752f80f27027</a>",indeed,Entry Level Data Analyst,"Velocity Capital Group, LLC",,"Cedarhurst, NY, USA",fulltime,2022-02-08,hourly,18,-1,USD,False,0,,,"Entering customer and account data from source documents within time limits. Compiling, verifying accuracy and sorting information to prepare source data for…"
"<a href=""https://www.indeed.com/viewjob?jk=576fadba930e48e6"">https://www.indeed.com/viewjob?jk=576fadba930e48e6</a>",indeed,Data Entry Clerk,Tip Top Shoes,,"New York, NY, USA",parttime,2018-11-06,hourly,20,-1,USD,False,0,,,"Work closely with various teams and individuals (Marketing, Photography, and Operations) as required to fulfill work responsibilities."
"<a href=""https://www.linkedin.com/jobs/view/3757932735"">https://www.linkedin.com/jobs/view/3757932735</a>",linkedin,Assistant to AED,Actors' Equity Association,https://www.linkedin.com/company/actors%27-equity-association,"New York, NY",contract,2023-11-03,,,,,,0,,,"SummaryActors' Equity is a national labor union of professional actors and stage managers working in live theatre, founded for the purpose of negotiating strong agreements that protect the wages, hours and working conditions of its members; enforcing those agreements; organizing new work opportunities for members and pursuing appropriate legislation on matters affecting their profession. We represent the belief that the art of theatre is an essential cultural and economic component of our society. Actors' Equity is hiring an Assistant to the Assistant Executive Director. This position supports the Assistant Executive Director (AED) in achieving daily goals, managing special projects and timelines, coordinating various administrative tasks, providing support for contract negotiations, etc. This role is full time and currently hybrid. Works hours are 9:30am to 5:30pm, Monday through Friday. Key Responsibilities: Work with AED to achieve daily goals. Research, assist with and manage timelines for special projects. Facilitate and respond to telephone and email, coordinate and prepare documents for meetings, prepare correspondence, manage filing (digital and paper), schedule activities and handle travel arrangements for the AED. Provide support functions for contract negotiations, including research and taking notes.Provide support functions for other departments supervised by the AED.Field member requests and inquiriesEnter data and run reports using CRM software. Maintain a working relationship with members of the Equity Council and Committee Members Take and transcribe meeting minutes. Additional duties as assigned. Knowledge/Skills3 - 5 years of administrative assistant experience is highly preferred Excellent work ethic, with respect for confidentiality and discretion Excellent communication and interpersonal skills Detail-oriented and able to handle multiple tasks in a fast-paced and deadline-driven environment. Must be highly organized. Ability to work proactively, independently, and in coordination with colleagues on various projects. Excellent computer skills with proficiency in Microsoft Office Suite and other database software Proficiency in note taking and minute taking skills required. Major or minor in theater, performing arts, legal, politics or labor studies a plus. Work EnvironmentOccasionally require irregular hours, including eveningsTravel for work assignments may be required.Work in a hybrid home/ office environment sitting at a desk, table, or computer workstation for extended periods of time.CompensationStarting salary: $63,000-64,000 Excellent individual and Family health BenefitsEmployer funded defined benefit pension plan.401(k)Excellent paid time off benefits. Actors' Equity Association is committed to equal employment opportunity for all, regardless of race, religion, color, sex, age, pregnancy, national origin or ancestry, genetic information, disability, veteran status, socioeconomic status, marital status, caregiver status, sexual orientation, gender identity or expression and all characteristics protected by law. We are also committed to compliance with all fair employment practices regarding citizenship and immigration status."
"<a href=""https://www.linkedin.com/jobs/view/3767148790"">https://www.linkedin.com/jobs/view/3767148790</a>",linkedin,"Social Manager, Originals, Peacock",Peacock,https://www.linkedin.com/company/peacocktv,"New York, NY",,,,,,,,,,,
"<a href=""https://www.linkedin.com/jobs/view/3743083514"">https://www.linkedin.com/jobs/view/3743083514</a>",linkedin,Data Entry - 1599867 (Typist) - Remote | WFH,Get.It Recruit - Administrative,https://www.linkedin.com/company/get-it-recruit-administrative,"New York, NY",fulltime,2023-10-26,,,,,,0,,,"Are you ready to embark on a fulfilling career with limitless opportunities? Your journey begins here, as we invite you to explore the possibilities by completing our online application. Discover the freedom you've been seeking.BenefitsCompetitive weekly compensationA secure and supportive remote work environmentFlexible shifts, ranging from early mornings to late nights, no prior experience requiredAmple room for personal and professional growthPart-time opportunities available – select your preferred workdaysA commitment to promoting talent from within our organizationResponsibilitiesDemonstrated ability to perform job duties with or without reasonable accommodationExecution of assigned tasks and any additional responsibilities as neededCollaborate in creating a positive, professional, and safe work environmentQualificationsNo prior experience necessary; we provide comprehensive trainingAbility to work efficiently within established deadlinesExceptional interpersonal skills and adeptness at managing multiple tasks simultaneouslyProficiency in interpreting and applying company policies and proceduresStrong verbal and written communication skillsAdaptability to work both independently and as part of a collaborative teamStrong organizational skills, keen attention to detail, adherence to guidelines, and adept multitasking abilities in a professional settingJoin our dynamic team and embark on a rewarding career journey with [Company Name Omitted]. We look forward to welcoming individuals who share our commitment to excellence and teamwork.The company is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability.Employment Type: Full-Time"
"<a href=""https://www.linkedin.com/jobs/view/3767758770"">https://www.linkedin.com/jobs/view/3767758770</a>",linkedin,Business Analytics Internship,The New York Times,https://www.linkedin.com/company/the-new-york-times,"New York, NY",,,,,,,,,Be an early applicant,,
"<a href=""https://www.linkedin.com/jobs/view/3727296872"">https://www.linkedin.com/jobs/view/3727296872</a>",linkedin,"Data Internships - AI/ML, Business Intelligence, Data Analytics & Science (Summer 2024 - NYC, LA)",Paramount,https://www.linkedin.com/company/paramountco,"New York, NY",fulltime,2023-10-05,,,,,,0,,paramountaccommodations@paramount.com,"Emerging Talent at ParamountCollege students, start your career at the forefront of culture and conversation and work for entertainment's most iconic brands!Our Summer Internship Program offers endless ways to explore careers through an immersive 10-week, well-rounded paid program that encourages students to bring their passions and insights to work. Most importantly, the program acts as a pipeline for future opportunities.Exciting perks tailored just for you!Speaker series with industry expertsUnique networking opportunities & social events Complimentary Paramount+ with Showtime subscription during your internshipWorkshops on crafting your resume, nailing interviews and career strategy1:1 mentorship, volunteer opportunities, on-the-job learning and so much more!Types of Roles: AI / MLOur mission is to use modern data science to inform decision-making relating to content windowing and investment across Paramount. In this area, you will join a group of top-notch data scientists and data engineers who build predictive models that support highly critical multi-million dollar content-related decisions. This will be achieved in collaboration with our other data science and research groups across Paramount. This represents a uniquely exciting opportunity for a machine learning engineer intern to deliver impact at a leading premium global content company, in an exciting and rapidly-evolving industry.Qualifications:Major in Computer SciencePython experienceExperience with Pandas, scikit learn and other data science librariesExperience with AirflowData EngineeringThe Data Engineer Intern should possess a deep sense of curiosity and a passion for building smarter products based on data, and the ability to communicate data structures and tools throughout the Digital Media organization. If you have interest in helping support data pipeline development, which includes machine-learning algorithms using disparate data sources or extracting patterns from large datasets and transform data into an informational advantage this is a great role for you to consider!Collaborate with the internal product and business intelligence teams to resolve the best approach around data ingestion, structure and storage, then working with the team to ensure accurate implementation.Ability to break down and communicate highly complex data problems into simple, feasible solutions.Qualifications:Experience with tools such as: Python, SQL, Advanced SQL, git, Apache Airflow, Django Chart.js, D3.js BigQuery, dbt. Experience with data management systems, both relational and NoSQL (e.g., HBase, Cassandra, MongoDB). Experience with exploratory data analysis using tools like iPython Notebook, Pandas & matplotlib, etc. Strong problem-solving and creative-thinking skills. Experience with developing data pipelines. Experience with Google Cloud, Microservices Ex, Grafan, Jira, Confluence is a plus. Data Science & Data AnalyticsData analytics & data science is at the heart of decision making in steaming and drives critical decisions across marketing, content & customer service here at Paramount! We are scaling up our international data analytics efforts for streaming to transform how we manage customers across all life cycles. Through testing, we drive business, product, and operational decisions by providing rich data, strategic insights, and product improvement decision-support. If you're a passionate analyst that has interests about data and entertainment and who thrives in a dynamic and fast-paced environment this may be the right role for you!Qualifications:Strong MS Office skills, especially ExcelProficient with analytical tools and languages supporting data analysis, reporting, and visualization - Excel, Google Collaborative Apps (Docs, Sheets, Slides), Tableau, PythonExperience extracting data from databases using SQL Strong detail-orientation with a proclivity for data accuracy and good grammarExceptional communicator across all levels of the organization; able to effectively tell stories with data and present findings to a non-technical audienceExperience using Atlassian agile management tools (JIRA, Jira Align, Enterprise Insights, Confluence) a plusExperience with developing data pipelinesExperience with Orchestration tools such as Apache AirflowBusiness Intelligence Data is key here at Paramount, and as part of the Data & Insights Group (DIG), our Business Intelligence team is a crucial part of our success. We drive business, content, product, and operational decisions by providing rich data, strategic insights and analytical products. We are looking for someone who is passionate about data and entertainment and who thrives in a dynamic and fast-paced environment. Does this sound like you?Qualifications:Strong MS Office skills, especially ExcelUnderstanding of agile and scaled agile measurement standardsProficient with analytical tools and languages supporting data analysis, reporting, and visualization - Excel, Google Collaborative Apps (Docs, Sheets, Slides), Tableau, PythonExperience extracting data from databases using SQL Strong detail-orientation with a proclivity for data accuracy and good grammarExceptional communicator across all levels of the organization; able to effectively tell stories with data and present findings to a non-technical audienceExperience using Atlassian agile management tools (JIRA, Jira Align, Enterprise Insights, Confluence) a plusParamount Global (NASDAQ: PARA, PARAA) is a leading global media and entertainment company that creates premium content and experiences for audiences worldwide. Driven by iconic studios, networks and streaming services, Paramount's portfolio of consumer brands includes CBS, Showtime Networks, Paramount Pictures, Nickelodeon, MTV, Comedy Central, BET, Paramount+, Pluto TV and Simon & Schuster, among others. Paramount delivers the largest share of the U.S. television audience and boasts one of the industry's most important and extensive libraries of TV and film titles. In addition to offering innovative streaming services and digital video products, the company provides powerful capabilities in production, distribution and advertising solutions.Additional InformationHiring Salary Range: $20-$38.The hiring salary range for this position applies to New York City, California, Colorado, Washington state, and most other geographies. Starting pay for the successful applicant depends on a variety of job-related factors, including but not limited to geographic location, market demands, experience, training, and education. The benefits available for this position include medical, dental, vision, 401(k) plan, life insurance coverage, disability benefits, tuition assistance program and PTO or, if applicable, as otherwise dictated by the appropriate Collective Bargaining Agreement.https://www.paramount.com/careers/benefitsParamount is an equal opportunity employer (EOE) including disability/vet.At Paramount, the spirit of inclusion feeds into everything that we do, on-screen and off. From the programming and movies we create to employee benefits/programs and social impact outreach initiatives, we believe that opportunity, access, resources and rewards should be available to and for the benefit of all. Paramount is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ethnicity, ancestry, religion, creed, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, and Veteran status.If you are a qualified individual with a disability or a disabled veteran, you may request a reasonable accommodation if you are unable or limited in your ability to use or access. https://www.paramount.com/careers as a result of your disability. You can request reasonable accommodations by calling 212.846.5500 or by sending an email to paramountaccommodations@paramount.com. Only messages left for this purpose will be returned."
"<a href=""https://www.linkedin.com/jobs/view/3759423245"">https://www.linkedin.com/jobs/view/3759423245</a>",linkedin,Data Analyst I,Cover Whale,https://www.linkedin.com/company/cover-whale,"New York, NY",fulltime,2023-11-06,,,,,,0,,,"DescriptionAbout Us: Cover Whale is making roads safer by merging insurance solutions with a data-driven driver safety program. Our straightforward insurance options help drivers navigate rising costs while providing solid results for our supporting insurers. We kickstarted our journey in 2019 with a smashing $15.5M seed funding round, the biggest InsurTech seed round in North America up-to-date, and proud to make Forbes' list of ""America's Best Startup Employers 2023"". We're growing swiftly, and we'd love you to join our journey.The Role: In this role, you will be responsible for extracting, analyzing, and interpreting large datasets to drive insights for the company's programs and operations. The core capability is to acquire data from internal and external sources, move it between oursystems, and synthesize it for business reporting and transaction processing to help Cover Whale execute more efficiently and make better decisions.Responsibilities: Collaborate with team members and external data providers to collect and analyze data. Respond to ad-hoc requests, ensuring accuracy and timely delivery of information. Establish KPI's to measure the effectiveness of business decisionsTeam up with cross-functional teams to identify data requirements to ensure consistent data collection and analysis methodologies. Identify trends, patterns, and anomalies in data, and provide insights to support business decision-making and strategy developmentStay up-to-date with industry trends and monitor KPI's to identify opportunities for improvementCreate presentations and reports based on recommendations and findingsConduct ad-hoc analysis of data and provide insights to support strategic decision-makingEngineer new and improve existing data pipelines to facilitate transaction processing and reporting. Compensation:The Expected base pay for the role will be between $104,000-$111,000 per year at the commencement of employment. However, base pay if hired will be determined on an individualized basis and is only part of the total compensation package, which, depending on the position, may also include discretionary bonus and other Cover Whale-sponsored total rewards/benefits.RequirementsEducation and Experience:Bachelor’s degree in a relevant field (Mathematics, Computer Science, Data Analytics, Statistics, etc.) 1-2 years of experience in data analysis, preferably within the insurance industryRequired Practical Skills: Solid understanding of data ETL, information management, and statistical concepts and principlesDesigning and building complex data pipelines in large-scale data environmentsFamiliarity with developing data products to drive data science and analyticsExperience with ETL and sourcing data from transactional (e.g. insurance policy or claim), financial, and internet of things (e.g. telematics) sourcesVideo data pipelining and/or analysis a plusFamiliarity with data models, data cleaning, database design, and data mining processesPractical experience with programming languages like SQL, Python or R, which are used for data manipulation and analysisProficiency in data orchestration tools (like Airflow, Dagster, Luigi) for managing and automating complex data workflows effectivelyBasic proficiency in database administrationUnderstanding of data visualization tools (e.g. PowerBI, MetaBase) to present data insightsFurther Requirements and Professional Abilities: Strong analytical thinking and problem-solving skillsExcellent attention to detailFundamental knowledge of machine learning is a plusPractical experience in the application of statistical analysis software can be beneficialExcellent written and verbal communication skills: the ability to explain findings to others who may not be familiar with the technicalitiesA self-starter with the capability to work independentlyBenefitsPerks/Benefits:Health/Dental/VisionLife/DisabilityFlexible Vacation Policy401k – Employer MatchGenerous Parental LeaveOn-Site lunch creditEAP, Tuition Assistance, Commuter Benefits, and many more. Cover Whale works to maintain the best possible environment for our employees, where individuals can learn and grow with the company. We strive to provide a collaborative environment where each person feels encouraged to contribute to their processes, decisions, planning, and culture.We are an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law."
"<a href=""https://www.linkedin.com/jobs/view/3766749248"">https://www.linkedin.com/jobs/view/3766749248</a>",linkedin,Data Analyst - Remote,Shine,https://uk.linkedin.com/company/shine-shine-shine,"New York, NY",fulltime,2023-11-16,,,,,,0,,,"Get To Know ShineWere a strategy, identity and campaigning agency. At Shine we believe that mission-driven businesses can positively impact society and the world around them, while at the same time growing their organisation. It is our expertise and our job to help them do that.Shine is a collection of creatives, strategists, designers, and business experts. And did you know were always looking to meet new people? So dont hesitate to get in touch if this role sounds like you!The RoleAre you looking to kick-start your career in the business intelligence and data analytics sector? We are searching for someone that will want to own the technical design, development and delivery of business intelligence systems, reports and analysis for a growing division in New York. If this sounds like you, we have an excellent career growth opportunity for a graduate to join our team in our New York office.We Will Count On You To Assist in the collection, collation, analysis and reporting of data. Providing key statistics to the business to assist in the measurement of results, identifying trends and/or patterns etc. Report Generation using Microsoft Power BI and Microsoft Excel. Create unique solutions to business problems using data available internally or sourcing data from external sources. Use data to support and influence critical business decisions. Work with internal teams to generate regular and ad-hoc reports that can help them with their decision making. Create and manage automated reports.What You Need To Have Have a qualification in Marketing, Business, Computer Science, or a related field. Have strong problem-solving skills and solution orientated. Have excellent attention to detail and strong written and verbal communication skills. Confident liaising with various business stakeholders. Showcase time management and prioritisation skills. Be numerically confident and able to translate numbers into insights and action. Be motivated through achieving results. Thrive working as part of a team in a challenging and demanding environment. Passionate about data, analytics and problem solving. Advanced Microsoft Excel skills (Pivot table, vlookup etc.) Exposure to SAP will be highly regarded but not essential.What We Offer A competitive remuneration package and employee benefits Flexible working arrangements designed to suit individual circumstances and family needs Birthday and study leave Wellness Days to allow you to focus on your own physical and or mental wellbeing A workplace where you can access 2 weeks additional leave each year so you can take that extra break with family or friends We applaud your need to give back to the community and give you 2 paid volunteer days each year to support one of our-affiliated charities A collaborative and fun culture A vibrant office space at our HQ in Hells Kitchen (Coming Soon) Plus, so much more!What are the next steps?Click on Apply to submit your formal application and our Talent Acquisition Team will be in touch. Don't delay - we'll be moving fast as soon as we find the perfect candidate."
"<a href=""https://www.linkedin.com/jobs/view/3752348251"">https://www.linkedin.com/jobs/view/3752348251</a>",linkedin,Social Media Intern,Empathy,https://www.linkedin.com/company/empathy-com,"New York, NY",internship,2023-11-07,,,,,,0,,,"Empathy is on a mission to help families with everything they face after the loss of a loved one. Powered by tech and driven by purpose, we provide peace of mind by guiding families through all the tedious and time-consuming tasks that follow a loss. We partner with employers and life insurance companies, offering their employees and/or clients meaningful support when they need it most. We work steadfastly to update and innovate our offerings to make sure families are always receiving the highest level of support. It’s unique and rewarding work that offers many interesting challenges along the way.Our flagship product is a digital loss companion that accompanies families through every aspect of a loved one’s death, from funeral planning and estate settling to dealing with grief, mortality, and family. Partnering with families to bring empathy and transparency to every aspect of this difficult time in their lives, we’re on a mission to change the way the world copes with loss.About the team:We are looking for a team player with an interest in mission driven work to report to our Social Media Manager. The Social Media Intern will support the development and implementation of Empathy’s social media marketing strategy. Social Media plays into our team’s larger strategy by developing brand identity and generating leads. Being at the forefront of our industry, we develop thought leadership in various spaces, including Employee Benefits and Life Insurance.In this role you will:Work with the Social Media Manager and receive mentorship from senior leaders.Develop social content and execute strategic initiatives.Schedule and maintain our social media calendar.Interact with our community across all platforms (LinkedIn, X, Facebook, Instagram) by responding to comments and DMs.Compile weekly social media engagement reports to identify high-performing content.Analyze social data to make informed decisions.Requirements:Student in their Senior year of college pursuing a Bachelor’s degree.Strong writing skills.Professional demeanor and attention to detail.Interest in Social Media Marketing.Available between 10-20 hours per week in the office in Chelsea, NYC - ideally available on Monday, Tuesday, and/or Thursday.Preferred QualificationsPrevious experience working in B2B marketing.Previous experience in communications, social media, non profit/advocacy or marketing.Familiarity with relevant social media and design tools - Meta Business Suite, Sprout Social, Figma.More Information:The base compensation for this position is $15 dollars an hour."
"<a href=""https://www.linkedin.com/jobs/view/3756645774"">https://www.linkedin.com/jobs/view/3756645774</a>",linkedin,FT Data Entry Operator - Remote | WFH,Get.It Recruit - Administrative,https://www.linkedin.com/company/get-it-recruit-administrative,"New York, NY",fulltime,2023-11-10,,,,,,0,,,"Are you ready to embark on an exciting career journey from the comfort of your own home? We are seeking a dedicated and detail-oriented individual to join our team as a Data Entry Operator. As a key member of our remote workforce, you will play a crucial role in maintaining accurate and organized records.Key ResponsibilitiesEfficient Data Entry: Input customer and account data accurately, meeting specified time limits.Data Compilation: Compile, verify accuracy, and prioritize information, preparing source data for computer entry.Quality Assurance: Review data for deficiencies or errors, correcting any incompatibilities and ensuring high accuracy in output.Research and Enhancement: Actively seek and obtain additional information for incomplete documents to enhance data completeness.Report Generation: Generate reports to support decision-making processes.Organized Storage: Store completed work in designated locations for easy retrieval and reference.Responsive Communication: Respond promptly to queries for information and efficiently access relevant files.QualificationsStrong attention to detail and accuracy.Effective time management skills to meet deadlines.Proactive problem-solving abilities.Excellent communication skills.Tech-savvy with a proficiency in data entry tools.What We OfferFully remote position, allowing you to work from anywhere in the U.S.Competitive Compensation Reflecting Your Skills And Dedication.1st shift schedule aligned with East Coast hours.Entry-level opportunity with the potential for career growth.If you are passionate about data accuracy and thrive in a remote work environment, we invite you to apply and join our dynamic team. We're hiring fast, so don't miss out on this exciting opportunity!Employment Type: Full-Time"
"<a href=""https://www.linkedin.com/jobs/view/3746735823"">https://www.linkedin.com/jobs/view/3746735823</a>",linkedin,Research and Data Associate,Center for Justice Innovation,https://www.linkedin.com/company/center-for-justice-innovation,"New York, NY",fulltime,2023-10-23,,,,,,0,,,"THE ORGANIZATION The Center for Justice Innovation (formerly the Center for Court Innovation) is a non-profit organization that works with communities and justice systems to advance equity, increase safety, and help individuals and communities thrive. The Center's goal is to identify and resolve as early as possible the challenges that bring people into the criminal and civil legal systems. It does this in a number of ways—by developing and running programs that reduce the need for incarceration and enhance economic opportunity, conducting original research to identify what works, and sharing what we learn from our programming and research with those seeking to transform the justice system around the world.The Center is an 800-employee, $100 million nonprofit that accomplishes its vision through three pillars of work: creating and scaling operating programs to test new ideas and solve problems, performing original research to determine what works (and what doesn’t), and providing expert assistance and policy guidance to justice reformers around the world.Operating Programs The Center’s operating programs, including the award-winning Red Hook Community Justice Center and Midtown Community Court, test new ideas, solve difficult problems, and attempt to achieve systemic change within the justice system. Our projects include community-based violence prevention programs, alternatives to incarceration, reentry initiatives, and court-based initiatives that reduce the use of unnecessary incarceration and promote positive individual and family change. Through this programming, we have produced tangible results like safer streets, reduced incarceration, and improved neighborhood perceptions of justice.Research The Center's research teams are staffed with social scientists, data analysts, and lawyers who are academically-trained or have lived experience and who conduct research in the U.S. and globally on diverse criminal-legal system and justice issues. Their work includes evaluating programs and policies; conducting exploratory, community-based studies; and providing research translation and strategic planning for system actors. The Center has published studies on topics including court and jail reform, intimate partner violence, restorative justice, gun violence, reentry, sixth amendment rights, and progressive prosecution. The research teams strive to make their work meaningful and actionable to the communities they work with, policymakers, and practitioners.Policy & Expert Assistance The Center provides hands-on, planning and implementation assistance to a wide range of jurisdictions in areas of reform such as problem-solving courts (e.g., community courts, treatment courts, domestic violence courts), tribal justice, reducing incarceration and the use of fines/fees and reducing crime and violence. Our current expert assistance takes many forms, including help with analyzing data, strategic planning and consultation, policy guidance, and hosting site visits to its operating programs in the New York City area. THE OPPORTUNITY The Center’s Data Analytics and Applied Research (DAAR) team is seeking a Research and Data Associate to support the Red Hook Community Justice Center and other community- and court-based programs, such as housing assistance, youth, restorative justice, community development, and alternative to incarceration programming. This position offers an opportunity to conduct on-the-ground research and data analysis on innovative court projects and, more generally, to manage program outcomes and policy implications through data tracking and analysis. The successful candidate must bring a real interest in this work and have a strong preexisting skill set in using SPSS or other statistical software, along with a basic knowledge of quantitative and qualitative research methodology. Responsibilities include but are not limited to: Query, download, code, clean, merge, and analyze data from program database; Produce regular statistical reports and analysis (e.g., regarding program volume, service linkages, or outcome metrics) for program staff, funders, government officials, court stakeholders, and others; Respond to ad hoc data and information requests from internal and external stakeholders; Communicate analytic and research findings, including drafting reports, factsheets, policy memos, presentations, infographics, and data dashboards for a range of audiences; Help maintain the Salesforce-based and oracle-based case management systems; Interface with program and operational staff related to data tracking and analysis; Assist with the creation of and amendments to data tracking and reporting tools with operations staff and the technology department; Collaborate with the Center’s technology department to streamline internal data processes, translate operational needs into technical specifications, and manage internal databases; Develop data collection protocols and training materials and hold data entry trainings for program staff at various operating sites; promote universal and standardized data collection; Design and conduct research and evaluation projects involving both qualitative and quantitative methodologies in collaboration with senior research and program staff; and Additional relevant tasks, as needed. Position Type: Full timePosition Location: Manhattan, New York with travel as needed to Red Hook and other program sites throughout the New York City area. This is a hybrid role. Qualifications: The ideal candidate will have a Master's Degree plus 2-3 years, or a Bachelor's Degree plus 4-5 or more years, of relevant research and data experience, preferably as a researcher with criminal justice, community-based and/or restorative justice programs. Knowledge of basic quantitative and qualitative methods and demonstrated proficiency with statistical software packages (R, SAS, Stata, SPSS, etc.) is required. Database management experience preferred; familiarity with Salesforce is preferred. Experience with data visualization is a plus. Candidate must be a skilled communicator (written and oral) who can collaborate with and effectively convey data findings to a variety of internal and external stakeholders, including program staff, community-based partners, criminal justice personnel, government funders, and CJI colleagues across the research, technology, and operations departments. The ideal candidate will have knowledge of the legal system and intersecting issues that impact people’s lives, and a passion for improving the justice system and the lives of court-involved individuals. Compensation: The compensation range for this position is $70,000 - $84,200 and is commensurate with experience. The Center for Justice Innovation offers an excellent benefits package including comprehensive healthcare with a national network, free basic dental coverage, vision insurance, short-term and long-term disability, life insurance, and flexible spending accounts including commuter FSA. We prioritize mental health care for our staff and offer services like Talkspace and Ginger through our healthcare plans. We offer a 403(b) retirement plan with a two-to-one employer contribution up to 5%.The Center for Justice Innovation is an equal opportunity employer. We are committed to fostering an inclusive and diverse workplace, and as such, we do not discriminate on the basis of race, color, religion, gender identity, gender expression, pregnancy, national origin, age, military service eligibility, veteran status, sexual orientation, marital status, disability, or any other category protected by law. We strongly encourage and welcome applications from women, people of color, members of the lesbian, gay, bisexual, and transgender communities, as well as individuals with prior contact with the criminal justice system. Our aim is to create a supportive and respectful environment where every individual, irrespective of their background or identity, feels valued and included.As of February 10, 2023, New York City Executive Order 25 rescinded the requirement of the COVID-19 vaccination for City workers, new hires, and contracted employees. Accordingly, the Center does not require all new hires be vaccinated against the COVID-19 virus; however, the Center recommends all staff, interns, and volunteers stay up-to-date on the vaccination.In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete an employment eligibility verification document form upon hire. Kindly refer to the job posting for the relevant contact information. If the contact details are not provided, we kindly ask that you refrain from making inquiries via phone or email, as only shortlisted candidates will be contacted.Powered by JazzHRfedjQqSklH"
